"","p_year","tech_field","tech_name","Continent","Region","Country","geo","geo_level","indicator","share_inv","rank_2000","Geo","Rank based on year 2000"
"5004",1992,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.23292749292418,1,"Americas
Indicator: RCA of pharma patents
Year: 1992
Value: 1.23",1
"5005",1993,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.23577033235405,1,"Americas
Indicator: RCA of pharma patents
Year: 1993
Value: 1.24",1
"5006",1994,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.24767022573982,1,"Americas
Indicator: RCA of pharma patents
Year: 1994
Value: 1.25",1
"5007",1995,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.3384920902004,1,"Americas
Indicator: RCA of pharma patents
Year: 1995
Value: 1.34",1
"5008",1996,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.37038407198064,1,"Americas
Indicator: RCA of pharma patents
Year: 1996
Value: 1.37",1
"5009",1997,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.38012242770658,1,"Americas
Indicator: RCA of pharma patents
Year: 1997
Value: 1.38",1
"5010",1998,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.40172166970028,1,"Americas
Indicator: RCA of pharma patents
Year: 1998
Value: 1.4",1
"5011",1999,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.48042227267073,1,"Americas
Indicator: RCA of pharma patents
Year: 1999
Value: 1.48",1
"5012",2000,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.52405389286701,1,"Americas
Indicator: RCA of pharma patents
Year: 2000
Value: 1.52",1
"5013",2001,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.47604358402088,1,"Americas
Indicator: RCA of pharma patents
Year: 2001
Value: 1.48",1
"5014",2002,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.4069703948199,1,"Americas
Indicator: RCA of pharma patents
Year: 2002
Value: 1.41",1
"5015",2003,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.34743881938163,1,"Americas
Indicator: RCA of pharma patents
Year: 2003
Value: 1.35",1
"5016",2004,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.40952977189628,1,"Americas
Indicator: RCA of pharma patents
Year: 2004
Value: 1.41",1
"5017",2005,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.4083641484736,1,"Americas
Indicator: RCA of pharma patents
Year: 2005
Value: 1.41",1
"5018",2006,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.50077777520068,1,"Americas
Indicator: RCA of pharma patents
Year: 2006
Value: 1.5",1
"5019",2007,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.48061519696748,1,"Americas
Indicator: RCA of pharma patents
Year: 2007
Value: 1.48",1
"5020",2008,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.4496191622356,1,"Americas
Indicator: RCA of pharma patents
Year: 2008
Value: 1.45",1
"5021",2009,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.50491157926817,1,"Americas
Indicator: RCA of pharma patents
Year: 2009
Value: 1.5",1
"5022",2010,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.63036771467372,1,"Americas
Indicator: RCA of pharma patents
Year: 2010
Value: 1.63",1
"5023",2011,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.59933242072613,1,"Americas
Indicator: RCA of pharma patents
Year: 2011
Value: 1.6",1
"5024",2012,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.57950333337449,1,"Americas
Indicator: RCA of pharma patents
Year: 2012
Value: 1.58",1
"5025",2013,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.55999186161189,1,"Americas
Indicator: RCA of pharma patents
Year: 2013
Value: 1.56",1
"5026",2014,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.51548047652763,1,"Americas
Indicator: RCA of pharma patents
Year: 2014
Value: 1.52",1
"5027",2015,"16","Pharmaceuticals",NA,NA,NA,"Americas","conti","RCA of pharma patents",1.54579110718002,1,"Americas
Indicator: RCA of pharma patents
Year: 2015
Value: 1.55",1
"5028",1990,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.586875083414068,3,"Asia
Indicator: RCA of pharma patents
Year: 1990
Value: 0.59",3
"5029",1991,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.507911617279832,3,"Asia
Indicator: RCA of pharma patents
Year: 1991
Value: 0.51",3
"5030",1992,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.531339324542795,3,"Asia
Indicator: RCA of pharma patents
Year: 1992
Value: 0.53",3
"5031",1993,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.511313561299977,3,"Asia
Indicator: RCA of pharma patents
Year: 1993
Value: 0.51",3
"5032",1994,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.402730650402905,3,"Asia
Indicator: RCA of pharma patents
Year: 1994
Value: 0.4",3
"5033",1995,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.3467179804379,3,"Asia
Indicator: RCA of pharma patents
Year: 1995
Value: 0.35",3
"5034",1996,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.371982522227671,3,"Asia
Indicator: RCA of pharma patents
Year: 1996
Value: 0.37",3
"5035",1997,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.374706240323496,3,"Asia
Indicator: RCA of pharma patents
Year: 1997
Value: 0.37",3
"5036",1998,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.398865726855317,3,"Asia
Indicator: RCA of pharma patents
Year: 1998
Value: 0.4",3
"5037",1999,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.339539059021833,3,"Asia
Indicator: RCA of pharma patents
Year: 1999
Value: 0.34",3
"5038",2000,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.390839217200616,3,"Asia
Indicator: RCA of pharma patents
Year: 2000
Value: 0.39",3
"5039",2001,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.443722352168518,3,"Asia
Indicator: RCA of pharma patents
Year: 2001
Value: 0.44",3
"5040",2002,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.488654206277117,3,"Asia
Indicator: RCA of pharma patents
Year: 2002
Value: 0.49",3
"5041",2003,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.554269301035252,3,"Asia
Indicator: RCA of pharma patents
Year: 2003
Value: 0.55",3
"5042",2004,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.502866078258533,3,"Asia
Indicator: RCA of pharma patents
Year: 2004
Value: 0.5",3
"5043",2005,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.525448320681024,3,"Asia
Indicator: RCA of pharma patents
Year: 2005
Value: 0.53",3
"5044",2006,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.453256484488687,3,"Asia
Indicator: RCA of pharma patents
Year: 2006
Value: 0.45",3
"5045",2007,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.476818371751866,3,"Asia
Indicator: RCA of pharma patents
Year: 2007
Value: 0.48",3
"5046",2008,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.490900590933978,3,"Asia
Indicator: RCA of pharma patents
Year: 2008
Value: 0.49",3
"5047",2009,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.524783288010532,3,"Asia
Indicator: RCA of pharma patents
Year: 2009
Value: 0.52",3
"5048",2010,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.496696532404735,3,"Asia
Indicator: RCA of pharma patents
Year: 2010
Value: 0.5",3
"5049",2011,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.48911333942354,3,"Asia
Indicator: RCA of pharma patents
Year: 2011
Value: 0.49",3
"5050",2012,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.498193896182962,3,"Asia
Indicator: RCA of pharma patents
Year: 2012
Value: 0.5",3
"5051",2013,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.551771206754209,3,"Asia
Indicator: RCA of pharma patents
Year: 2013
Value: 0.55",3
"5052",2014,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.614437202202759,3,"Asia
Indicator: RCA of pharma patents
Year: 2014
Value: 0.61",3
"5053",2015,"16","Pharmaceuticals",NA,NA,NA,"Asia","conti","RCA of pharma patents",0.63935766156042,3,"Asia
Indicator: RCA of pharma patents
Year: 2015
Value: 0.64",3
"5054",1990,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.11521777740198,2,"Europe
Indicator: RCA of pharma patents
Year: 1990
Value: 1.12",2
"5055",1991,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.16542415640636,2,"Europe
Indicator: RCA of pharma patents
Year: 1991
Value: 1.17",2
"5056",1992,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.07130093934774,2,"Europe
Indicator: RCA of pharma patents
Year: 1992
Value: 1.07",2
"5057",1993,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.03684652098533,2,"Europe
Indicator: RCA of pharma patents
Year: 1993
Value: 1.04",2
"5058",1994,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.06974706886313,2,"Europe
Indicator: RCA of pharma patents
Year: 1994
Value: 1.07",2
"5059",1995,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",0.925571688002154,2,"Europe
Indicator: RCA of pharma patents
Year: 1995
Value: 0.93",2
"5060",1996,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",0.969981018428743,2,"Europe
Indicator: RCA of pharma patents
Year: 1996
Value: 0.97",2
"5061",1997,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",0.936095735534968,2,"Europe
Indicator: RCA of pharma patents
Year: 1997
Value: 0.94",2
"5062",1998,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",0.927770750373507,2,"Europe
Indicator: RCA of pharma patents
Year: 1998
Value: 0.93",2
"5063",1999,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",0.951255609127529,2,"Europe
Indicator: RCA of pharma patents
Year: 1999
Value: 0.95",2
"5064",2000,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.03584929277792,2,"Europe
Indicator: RCA of pharma patents
Year: 2000
Value: 1.04",2
"5065",2001,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.05717878562295,2,"Europe
Indicator: RCA of pharma patents
Year: 2001
Value: 1.06",2
"5066",2002,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.09751089886061,2,"Europe
Indicator: RCA of pharma patents
Year: 2002
Value: 1.1",2
"5067",2003,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.12941296533711,2,"Europe
Indicator: RCA of pharma patents
Year: 2003
Value: 1.13",2
"5068",2004,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.1465670869197,2,"Europe
Indicator: RCA of pharma patents
Year: 2004
Value: 1.15",2
"5069",2005,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.09724633777001,2,"Europe
Indicator: RCA of pharma patents
Year: 2005
Value: 1.1",2
"5070",2006,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.16322728801509,2,"Europe
Indicator: RCA of pharma patents
Year: 2006
Value: 1.16",2
"5071",2007,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.22795970301182,2,"Europe
Indicator: RCA of pharma patents
Year: 2007
Value: 1.23",2
"5072",2008,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.17141675118617,2,"Europe
Indicator: RCA of pharma patents
Year: 2008
Value: 1.17",2
"5073",2009,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.13331929445239,2,"Europe
Indicator: RCA of pharma patents
Year: 2009
Value: 1.13",2
"5074",2010,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.16551368618799,2,"Europe
Indicator: RCA of pharma patents
Year: 2010
Value: 1.17",2
"5075",2011,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.20068668846714,2,"Europe
Indicator: RCA of pharma patents
Year: 2011
Value: 1.2",2
"5076",2012,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.19181911992744,2,"Europe
Indicator: RCA of pharma patents
Year: 2012
Value: 1.19",2
"5077",2013,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.04773270152194,2,"Europe
Indicator: RCA of pharma patents
Year: 2013
Value: 1.05",2
"5078",2014,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",1.05817670838327,2,"Europe
Indicator: RCA of pharma patents
Year: 2014
Value: 1.06",2
"5079",2015,"16","Pharmaceuticals",NA,NA,NA,"Europe","conti","RCA of pharma patents",0.982844792117075,2,"Europe
Indicator: RCA of pharma patents
Year: 2015
Value: 0.98",2
"5080",1990,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.8779320258666,4,"Oceania
Indicator: RCA of pharma patents
Year: 1990
Value: 1.88",4
"5081",1991,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.29727655691069,4,"Oceania
Indicator: RCA of pharma patents
Year: 1991
Value: 1.3",4
"5082",1992,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.3259191701869,4,"Oceania
Indicator: RCA of pharma patents
Year: 1992
Value: 1.33",4
"5083",1993,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.54127437727159,4,"Oceania
Indicator: RCA of pharma patents
Year: 1993
Value: 2.54",4
"5084",1994,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.80270449272963,4,"Oceania
Indicator: RCA of pharma patents
Year: 1994
Value: 1.8",4
"5085",1995,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.48250645477746,4,"Oceania
Indicator: RCA of pharma patents
Year: 1995
Value: 1.48",4
"5086",1996,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.6619174161294,4,"Oceania
Indicator: RCA of pharma patents
Year: 1996
Value: 2.66",4
"5087",1997,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.60099923911634,4,"Oceania
Indicator: RCA of pharma patents
Year: 1997
Value: 1.6",4
"5088",1998,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.59685443754643,4,"Oceania
Indicator: RCA of pharma patents
Year: 1998
Value: 1.6",4
"5089",1999,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.78046134348312,4,"Oceania
Indicator: RCA of pharma patents
Year: 1999
Value: 1.78",4
"5090",2000,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.43828393734065,4,"Oceania
Indicator: RCA of pharma patents
Year: 2000
Value: 1.44",4
"5091",2001,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.7254183307797,4,"Oceania
Indicator: RCA of pharma patents
Year: 2001
Value: 1.73",4
"5092",2002,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.70979812726608,4,"Oceania
Indicator: RCA of pharma patents
Year: 2002
Value: 1.71",4
"5093",2003,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.84336141614114,4,"Oceania
Indicator: RCA of pharma patents
Year: 2003
Value: 1.84",4
"5094",2004,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.50286018741437,4,"Oceania
Indicator: RCA of pharma patents
Year: 2004
Value: 1.5",4
"5095",2005,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.89851964865723,4,"Oceania
Indicator: RCA of pharma patents
Year: 2005
Value: 1.9",4
"5096",2006,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.03429683653811,4,"Oceania
Indicator: RCA of pharma patents
Year: 2006
Value: 2.03",4
"5097",2007,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.77552401079357,4,"Oceania
Indicator: RCA of pharma patents
Year: 2007
Value: 1.78",4
"5098",2008,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.38146516471802,4,"Oceania
Indicator: RCA of pharma patents
Year: 2008
Value: 2.38",4
"5099",2009,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",1.9987452212114,4,"Oceania
Indicator: RCA of pharma patents
Year: 2009
Value: 2",4
"5100",2010,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.28642628950449,4,"Oceania
Indicator: RCA of pharma patents
Year: 2010
Value: 2.29",4
"5101",2011,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.52779677441749,4,"Oceania
Indicator: RCA of pharma patents
Year: 2011
Value: 2.53",4
"5102",2012,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.42980392789567,4,"Oceania
Indicator: RCA of pharma patents
Year: 2012
Value: 2.43",4
"5103",2013,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.29226477576877,4,"Oceania
Indicator: RCA of pharma patents
Year: 2013
Value: 2.29",4
"5104",2014,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.29044243409998,4,"Oceania
Indicator: RCA of pharma patents
Year: 2014
Value: 2.29",4
"5105",2015,"16","Pharmaceuticals",NA,NA,NA,"Oceania","conti","RCA of pharma patents",2.01733264457721,4,"Oceania
Indicator: RCA of pharma patents
Year: 2015
Value: 2.02",4
"5106",1990,"16","Pharmaceuticals",NA,NA,"Australia","Australia"," ctry","RCA of pharma patents",1.78734129745043,12,"Australia
Indicator: RCA of pharma patents
Year: 1990
Value: 1.79",12
"5107",1991,"16","Pharmaceuticals",NA,NA,"Australia","Australia"," ctry","RCA of pharma patents",1.24199877706542,12,"Australia
Indicator: RCA of pharma patents
Year: 1991
Value: 1.24",12
