"","ind.code","year","variable","value","ind.name","Industry"
"790","26",2000,"GVA percentage change",6.51920258788012,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2000
Value: 6.52%"
"791","26",2001,"GVA percentage change",9.0203108370683,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2001
Value: 9.02%"
"792","26",2002,"GVA percentage change",3.28854523306642,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2002
Value: 3.29%"
"793","26",2003,"GVA percentage change",1.75390188126031,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2003
Value: 1.75%"
"794","26",2013,"Share in GDP",3.87905958876685,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 2013
Value: 3.88%"
"795","26",1997,"GVA in millions CHF",11731.4159710594,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 1997
Value: 11731.42 million CHF"
"796","26",1998,"GVA in millions CHF",12062.3276695059,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 1998
Value: 12062.33 million CHF"
"797","26",1999,"GVA in millions CHF",12319.1093202229,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 1999
Value: 12319.11 million CHF"
"798","26",2000,"GVA in millions CHF",13122.2170138307,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2000
Value: 13122.22 million CHF"
"799","26",2001,"GVA in millions CHF",14305.8817771929,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2001
Value: 14305.88 million CHF"
"800","26",2002,"GVA in millions CHF",14776.3371704249,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2002
Value: 14776.34 million CHF"
"801","26",2003,"GVA in millions CHF",15035.4996260383,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2003
Value: 15035.5 million CHF"
"802","26",2004,"GVA in millions CHF",15642.6564318643,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2004
Value: 15642.66 million CHF"
"803","26",2005,"GVA in millions CHF",17443.1081182505,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2005
Value: 17443.11 million CHF"
"804","26",2006,"GVA in millions CHF",19314.8495570793,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2006
Value: 19314.85 million CHF"
"805","26",1997,"Share in GDP",2.8254415023595,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 1997
Value: 2.83%"
"806","26",1998,"Share in GDP",2.82961161766792,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 1998
Value: 2.83%"
"807","26",1999,"Share in GDP",2.86204324993904,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 1999
Value: 2.86%"
"808","26",2000,"Share in GDP",2.90413867522236,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 2000
Value: 2.9%"
"809","26",2005,"GVA percentage change",11.5098844894316,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2005
Value: 11.51%"
"810","26",2006,"GVA percentage change",10.7305500037027,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2006
Value: 10.73%"
"811","26",2007,"GVA percentage change",9.05131396508269,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2007
Value: 9.05%"
"812","26",2008,"GVA percentage change",8.80892980008803,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2008
Value: 8.81%"
"813","26",2016,"Share in GDP",3.20677941536581,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 2016
Value: 3.21%"
"814","26",2017,"Share in GDP",3.08770965576248,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 2017
Value: 3.09%"
"815","26",2018,"Share in GDP",3.25622120879739,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 2018
Value: 3.26%"
"816","26",2016,"GVA in millions CHF",21329.7458336792,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2016
Value: 21329.75 million CHF"
"817","26",2017,"GVA in millions CHF",20772.2820012095,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2017
Value: 20772.28 million CHF"
"818","26",2018,"GVA in millions CHF",22768.9556625918,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2018
Value: 22768.96 million CHF"
"819","26",2019,"GVA in millions CHF",23494.0449694814,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA in millions CHF
Year: 2019
Value: 23494.04 million CHF"
"820","26",2011,"GVA percentage change",13.4083206404585,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2011
Value: 13.41%"
"821","26",2004,"GVA percentage change",4.03815517227324,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2004
Value: 4.04%"
"822","26",2009,"GVA percentage change",-13.6012982697729,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2009
Value: -13.6%"
"823","26",2010,"GVA percentage change",3.63368615814917,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2010
Value: 3.63%"
"824","26",2015,"GVA percentage change",-11.7278512218346,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2015
Value: -11.73%"
"825","26",2019,"Share in GDP",3.32426754719928,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: Share in GDP
Year: 2019
Value: 3.32%"
"826","26",2013,"GVA percentage change",1.73770679494291,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2013
Value: 1.74%"
"827","26",2014,"GVA percentage change",2.40121359007081,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2014
Value: 2.4%"
"828","26",2012,"GVA percentage change",4.75358118202999,"Computer, electronic and optical products; watches and clocks","Computer, electronic and optical products; watches and clocks
Indicator: GVA percentage change
Year: 2012
Value: 4.75%"
"829","27",2008,"GVA percentage change",9.82630418296759,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2008
Value: 9.83%"
"830","27",2000,"GVA percentage change",-3.5978843663746,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2000
Value: -3.6%"
"831","27",1998,"GVA percentage change",0.799511638973291,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 1998
Value: 0.8%"
"832","27",1999,"GVA percentage change",1.52949463741115,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 1999
Value: 1.53%"
"833","27",2010,"GVA in millions CHF",5807.96738261547,"Electrical equipment","Electrical equipment
Indicator: GVA in millions CHF
Year: 2010
Value: 5807.97 million CHF"
"834","27",1997,"GVA percentage change",NA,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 1997
Value: NA%"
"835","27",2010,"GVA percentage change",-6.27693836006987,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2010
Value: -6.28%"
"836","27",2011,"GVA percentage change",3.77061545924751,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2011
Value: 3.77%"
"837","27",2012,"GVA percentage change",-4.5635814545903,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2012
Value: -4.56%"
"838","27",2009,"GVA percentage change",-8.02112954863235,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2009
Value: -8.02%"
"839","27",2001,"GVA percentage change",4.09484393632099,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2001
Value: 4.09%"
"840","27",2002,"GVA percentage change",-5.96555914773562,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2002
Value: -5.97%"
"841","27",2003,"GVA percentage change",-3.64923181526925,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2003
Value: -3.65%"
"842","27",2013,"GVA percentage change",3.22075352869116,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2013
Value: 3.22%"
"843","27",2018,"GVA percentage change",-4.98430529132533,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2018
Value: -4.98%"
"844","27",2019,"GVA percentage change",0.788143795273668,"Electrical equipment","Electrical equipment
Indicator: GVA percentage change
Year: 2019
Value: 0.79%"
"845","27",2009,"GVA in millions CHF",6196.94585408318,"Electrical equipment","Electrical equipment
Indicator: GVA in millions CHF
Year: 2009
Value: 6196.95 million CHF"
"846","27",2014,"Share in GDP",0.842780540380069,"Electrical equipment","Electrical equipment
Indicator: Share in GDP
Year: 2014
Value: 0.84%"
"847","27",2015,"Share in GDP",0.81094493852489,"Electrical equipment","Electrical equipment
Indicator: Share in GDP
Year: 2015
Value: 0.81%"
"848","27",2016,"Share in GDP",0.816959640085178,"Electrical equipment","Electrical equipment
Indicator: Share in GDP
Year: 2016
Value: 0.82%"
"849","27",2017,"Share in GDP",0.748000200281938,"Electrical equipment","Electrical equipment
Indicator: Share in GDP
Year: 2017
Value: 0.75%"
